Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Price range,Aggregate rating,Votes,Cost Category,Primary Cuisine,Normalized Rating
17294441,Giuseppe's Pizza & Italian Specialities,216,augusta,"3690 Wheeler Rd, Augusta, GA 30909",augusta,"desserts, italian, pizza",25,Dollar($),No,No,2,4.1,430,low,desserts,4.346938775510203
17294552,Mellow Mushroom,216,augusta,"1167 Broad St, Augusta, GA 30901",augusta,"italian, pizza, sandwich",25,Dollar($),No,No,2,4.4,433,low,italian,4.591836734693878
17294565,Nacho Mamas Burritos,216,augusta,"976 Broad St, Augusta, GA 30901",augusta,mexican,10,Dollar($),No,No,1,4.0,380,low,mexican,4.26530612244898
17294623,Rhinehart's Oyster Bar,216,augusta,"3051 Washington Rd, Augusta, GA 30907",augusta,"bar food, sandwich, seafood",25,Dollar($),No,No,2,4.0,456,low,bar food,4.26530612244898
17294712,Takosushi,216,augusta,"437 Highland Ave, Augusta, GA 30909",augusta,"mexican, southwestern, sushi",40,Dollar($),No,No,3,4.2,647,low,mexican,4.428571428571429
17295033,The Chop House,216,augusta,"Augusta Mall, Augusta, GA 30909",augusta,steak,40,Dollar($),No,No,3,4.0,360,low,steak,4.26530612244898
17295069,The Taj of India,216,augusta,"502 Furys Ferry Rd, Augusta, GA 30907",augusta,indian,25,Dollar($),No,No,2,4.0,227,low,indian,4.26530612244898
17294261,Augsburg Haus,216,augusta,"4460 Washington Road, Evans, GA 30809",evans,german,25,Dollar($),No,No,2,3.9,290,low,german,4.183673469387754
17295115,Pho Bac,216,augusta,"4300 Towne Centre, Evans, GA 30809",evans,vietnamese,10,Dollar($),No,No,1,4.1,270,low,vietnamese,4.346938775510203
17294836,Rhinehart's Oyster Bar,216,augusta,"303 North Bel Air Rd, Evans, GA 30809",evans,"burger, seafood",25,Dollar($),No,No,2,4.0,326,low,burger,4.26530612244898
17294850,Thai Kitchen,216,augusta,"4357 Washington Road, Evans, GA 30809",evans,thai,35,Dollar($),No,No,3,4.3,317,low,thai,4.5102040816326525
17294883,El Kiosco Mexican Restaurant,216,augusta,"5174 Wrightsboro Rd, Grovetown, GA 30813",grovetown,mexican,10,Dollar($),No,No,1,4.2,300,low,mexican,4.428571428571429
16608864,Taste of Balingup,14,balingup,"63 South Western Hwy, Balingup, WA",balingup,modern australian,20,Dollar($),No,No,2,3.2,21,low,modern australian,3.6122448979591835
16604911,Bridge Road Brewers,14,beechworth,"Old Coach House 50 Ford St, Beechworth, Beechworth, VIC",beechworth,"pizza, bar food",20,Dollar($),No,No,2,4.6,237,low,pizza,4.755102040816325
17303465,Bardenay,216,boise,"610 W Grove St, Boise, ID 83702",boise,"american, bar food",25,Dollar($),No,No,2,4.5,879,low,american,4.673469387755102
17303642,Flatbread Neapolitan Pizzeria,216,boise,"800 W Main Suite 230, Boise, ID 83702",boise,"italian, pizza",25,Dollar($),No,No,2,4.6,615,low,italian,4.755102040816325
17303670,Goldy's Breakfast Bistro,216,boise,"108 S Capitol Blvd, Boise, ID 83702",boise,"breakfast, sandwich",25,Dollar($),No,No,2,4.5,879,low,breakfast,4.673469387755102
17303545,Chandlers Steakhouse,216,boise,"981 W Grove St, Boise, ID 83702",boise,"american, seafood, steak",70,Dollar($),No,No,4,3.9,379,low,american,4.183673469387754
17303655,Bar Gernika Basque Pub & Eatery,216,boise,"202 S Capitol Blvd, Boise, ID 83702",boise,"european, spanish",10,Dollar($),No,No,1,4.3,303,low,european,4.5102040816326525
17304691,Barbacoa Restaurant,216,boise,"276 Bobwhite Ct, Boise, ID 83706",boise,"latin american, steak",70,Dollar($),No,No,4,4.1,538,low,latin american,4.346938775510203
17303478,Big Jud's,216,boise,"1289 Protest Rd, Boise, ID 83706",boise,"american, burger, sandwich",10,Dollar($),No,No,1,4.2,334,low,american,4.428571428571429
17303480,Bittercreek Ale House,216,boise,"246 N 8th St, Boise, ID 83702",boise,"american, bar food",25,Dollar($),No,No,2,4.3,555,low,american,4.5102040816326525
17304733,Boise Fry Company,216,boise,"204 N Capitol Blvd, Boise, ID 83702",boise,"american, burger",10,Dollar($),No,No,1,4.4,823,low,american,4.591836734693878
17303646,Flying Pie Pizzaria,216,boise,"6508 W Fairview Ave, Boise, ID 83704",boise,pizza,25,Dollar($),No,No,2,4.1,550,low,pizza,4.346938775510203
17304929,Fork,216,boise,"199 N 8th St, Boise, ID 83702",boise,"american, burger",25,Dollar($),No,No,2,4.4,650,low,american,4.591836734693878
17303684,Guido's Original New York Style Pizza,216,boise,"235 N 5th St, Boise, ID 83702",boise,pizza,10,Dollar($),No,No,1,4.3,410,low,pizza,4.5102040816326525
17303772,Los Beto's,216,boise,"5220 W Fairview Ave, Boise, ID 83706",boise,mexican,10,Dollar($),No,No,1,4.4,660,low,mexican,4.591836734693878
17305123,Lucianos Italian Restaurant,216,boise,"11 N Orchard St, Boise, ID 83706",boise,"italian, seafood, vegetarian",25,Dollar($),No,No,2,4.4,360,low,italian,4.591836734693878
17303787,Mai Thai Restaurant,216,boise,"750 W Idaho St, Boise, ID 83702",boise,"sushi, thai",40,Dollar($),No,No,3,4.0,340,low,sushi,4.26530612244898
17303990,Shige Japanese Cuisine,216,boise,"100 N 8th St, Boise, ID 83702",boise,"japanese, sushi, teriyaki",25,Dollar($),No,No,2,4.1,393,low,japanese,4.346938775510203
17304741,The Egg Factory,216,boise,"8061 W Fairview Ave, Boise, ID 83704",boise,breakfast,10,Dollar($),No,No,1,4.3,422,low,breakfast,4.5102040816326525
17304726,Tucanos,216,boise,"1388 S Entertainment Ave, Boise, ID 83709",boise,brazilian,40,Dollar($),No,No,3,4.0,435,low,brazilian,4.26530612244898
17304486,Texas Roadhouse,216,boise,"3801 E Fairview Avenue, Meridian, Boise, ID 83642",meridian,"american, bbq, steak",25,Dollar($),No,No,2,4.0,369,low,american,4.26530612244898
17304533,Brick 29,216,boise,"320 11th Avenue S, Nampa, ID 83651",nampa,american,40,Dollar($),No,No,3,4.4,487,low,american,4.591836734693878
17316233,Winifreds,216,cedar rapids/iowa city,"3847 1st Ave SE, Cedar Rapids, IA 52402",cedar rapids,"american, mediterranean, seafood",40,Dollar($),No,No,3,3.7,98,low,american,4.020408163265306
17315883,Biaggi's Ristorante Italiano,216,cedar rapids/iowa city,"320 Collins Rd NE, Cedar Rapids, IA 52402",cedar rapids,"italian, pizza",40,Dollar($),No,No,3,4.1,365,low,italian,4.346938775510203
17315995,El Super Burrito,216,cedar rapids/iowa city,"3300 Johnson Ave NW, Cedar Rapids, IA 52405",cedar rapids,mexican,10,Dollar($),No,No,1,4.1,190,low,mexican,4.346938775510203
17316018,Granite City Food & Brewery,216,cedar rapids/iowa city,"4755 1st Ave SE, Cedar Rapids, IA 52402",cedar rapids,"american, breakfast, burger",40,Dollar($),No,No,3,4.1,429,low,american,4.346938775510203
17316038,Irish Democrat,216,cedar rapids/iowa city,"3207 1st Ave SE, Cedar Rapids, IA 52402",cedar rapids,"american, bbq, burger",25,Dollar($),No,No,2,4.4,430,low,american,4.591836734693878
17316771,Taste of India,216,cedar rapids/iowa city,"1060 Old Marion Rd NE, Cedar Rapids, IA 52402",cedar rapids,indian,25,Dollar($),No,No,2,4.2,186,low,indian,4.428571428571429
17316201,Thai Moon Restaurant,216,cedar rapids/iowa city,"4362 16th Ave SW, Cedar Rapids, IA 52404",cedar rapids,"chinese, sushi, thai",10,Dollar($),No,No,1,4.2,220,low,chinese,4.428571428571429
17316208,Ting's Red Lantern,216,cedar rapids/iowa city,"540 Boyson Rd NE, Cedar Rapids, IA 52402",cedar rapids,chinese,10,Dollar($),No,No,1,4.2,347,low,chinese,4.428571428571429
17316389,Monica's,216,cedar rapids/iowa city,"303 2nd Street, Coralville, IA 52241",coralville,"american, italian, pizza",25,Dollar($),No,No,2,3.8,161,low,american,4.1020408163265305
17316278,Exotic India,216,cedar rapids/iowa city,"102 2nd Ave, Coralville, IA 52241",coralville,indian,25,Dollar($),No,No,2,4.1,160,low,indian,4.346938775510203
17316744,Shorts Burger and Shine,216,cedar rapids/iowa city,"18 S Clinton St, Iowa City, IA 52240",iowa city,burger,10,Dollar($),No,No,1,4.9,820,low,burger,5.0
17316751,The Hamburg Inn No. 2 Inc.,216,cedar rapids/iowa city,"214 N Linn St, Iowa City, IA 52245",iowa city,"american, breakfast, burger",10,Dollar($),No,No,1,4.5,488,low,american,4.673469387755102
17316766,Bluebird Diner,216,cedar rapids/iowa city,"330 E Market St, Iowa City, IA 52245",iowa city,"breakfast, diner",25,Dollar($),No,No,2,3.6,253,low,breakfast,3.9387755102040813
17316743,Graze,216,cedar rapids/iowa city,"115 East College St, Iowa City, IA 52240",iowa city,"american, international, sushi",40,Dollar($),No,No,3,3.8,220,low,american,4.1020408163265305
17316374,A & A Pagliai's Pizza,216,cedar rapids/iowa city,"302 E Bloomington St, Iowa City, IA 52245",iowa city,pizza,25,Dollar($),No,No,2,4.3,485,low,pizza,4.5102040816326525
17316381,Atlas World Grill,216,cedar rapids/iowa city,"127 Iowa Ave, Iowa City, IA 52240",iowa city,international,40,Dollar($),No,No,3,4.3,428,low,international,4.5102040816326525
17316802,BlackStone,216,cedar rapids/iowa city,"503 Westbury Dr Ste 1, Iowa City, IA 52245",iowa city,"american, breakfast",25,Dollar($),No,No,2,4.1,294,low,american,4.346938775510203
17316416,Devotay,216,cedar rapids/iowa city,"117 N Linn St, Iowa City, IA 52245",iowa city,"mediterranean, tapas, vegetarian",40,Dollar($),No,No,3,4.0,380,low,mediterranean,4.26530612244898
17316449,Jimmy Jack's Rib Shack,216,cedar rapids/iowa city,"1940 Lower Muscatine Rd, Iowa City, IA 52240",iowa city,bbq,25,Dollar($),No,No,2,4.2,259,low,bbq,4.428571428571429
17316603,Zoeys Pizzeria,216,cedar rapids/iowa city,"690 10th St, Marion, IA 52302",marion,"pizza, sandwich",25,Dollar($),No,No,2,4.7,433,low,pizza,4.836734693877551
16659169,Tokyo Sushi,37,chatham-kent,"150 Richmond St, Chatham-Kent, ON N7M2V2",chatham-kent,"japanese, sushi",25,Dollar($),No,No,2,3.7,176,low,japanese,4.020408163265306
17558684,Berry Patch Restaurant,216,clatskanie,"49289 Us-30, Westport, OR 97016",clatskanie,"american, breakfast, desserts",10,Dollar($),No,No,1,4.3,96,low,american,4.5102040816326525
18366580,Sakura Sushi & Grill,216,cochrane,"130 Quarry Street, Unit 20, Cochrane, AB T4C 0W5",cochrane,"asian, japanese",25,Dollar($),No,No,2,3.1,6,low,asian,3.530612244897959
17330755,Uptown Vietnam cuisine,216,columbus,"1250 Broadway, Columbus, GA 31901",columbus,"asian, vietnamese",10,Dollar($),No,No,1,3.3,33,low,asian,3.6938775510204076
17330611,Cafe Le Rue @ The Landings,216,columbus,"2523 Airport Thruway, Columbus, GA 31904",columbus,"american, seafood, cajun",25,Dollar($),No,No,2,4.6,489,low,american,4.755102040816325
17330609,Mark's City Grille,216,columbus,"7160 moon road, Columbus, GA 31909",columbus,american,25,Dollar($),No,No,2,4.5,345,low,american,4.673469387755102
17330024,B Merrell's,216,columbus,"7600 Veterans Pkwy, Columbus, GA 31909",columbus,"burger, bar food, southern",25,Dollar($),No,No,2,3.8,149,low,burger,4.1020408163265305
17330074,Cannon Brewpub,216,columbus,"1041 Broadway, Columbus, GA 31901",columbus,"pizza, bar food",25,Dollar($),No,No,2,3.9,330,low,pizza,4.183673469387754
17330185,Fuji Japanese Steak House,216,columbus,"6499 Veterans Pkwy, Columbus, GA 31909",columbus,"japanese, steak",40,Dollar($),No,No,3,3.9,247,low,japanese,4.183673469387754
17330397,Ruth Ann's Family Restaurant,216,columbus,"941 Veterans Parkway, Columbus, GA 31901",columbus,"breakfast, diner, southern",10,Dollar($),No,No,1,3.7,123,low,breakfast,4.020408163265306
17330735,Samurai Japanese Cuisine & Sushi Bar,216,columbus,"1009 Broadway, Columbus, GA 31901",columbus,"japanese, steak, sushi",40,Dollar($),No,No,3,3.6,109,low,japanese,3.9387755102040813
17330676,Wasabi Sushi and Thai,216,columbus,"1639 Bradley Park Dr, Columbus, GA 31904",columbus,"japanese, sushi, thai",40,Dollar($),No,No,3,3.7,134,low,japanese,4.020408163265306
17330048,Buckhead Bar and Grill,216,columbus,"5010 Armour Rd, Columbus, GA 31904",columbus,"seafood, steak, vegetarian",40,Dollar($),No,No,3,4.2,722,low,seafood,4.428571428571429
17330604,Burt's Butcher Shoppe and Eatery,216,columbus,"2932 Warm Springs Rd, Columbus, GA 31909",columbus,steak,25,Dollar($),No,No,2,4.3,213,low,steak,4.5102040816326525
17330087,Chef Lee's Peking Restaurant,216,columbus,"6100 Bradley Park Dr, Columbus, GA 31904",columbus,chinese,25,Dollar($),No,No,2,4.0,335,low,chinese,4.26530612244898
17330137,Country's Barbecue,216,columbus,"3137 Mercury Dr, Columbus, GA 31906",columbus,"bbq, southern",25,Dollar($),No,No,2,4.0,353,low,bbq,4.26530612244898
17330155,Deorio's,216,columbus,"3201 Macon Rd Ste 167, Columbus, GA 31906",columbus,"italian, pizza",0,Dollar($),No,No,1,4.0,170,low,italian,4.26530612244898
17330309,Mellow Mushroom,216,columbus,"6100 Veterans Pkwy, Columbus, GA 31909",columbus,pizza,25,Dollar($),No,No,2,4.1,192,low,pizza,4.346938775510203
17330311,Meritage,216,columbus,"1039 1st Ave, Columbus, GA 31901",columbus,"american, tapas",40,Dollar($),No,No,3,4.1,302,low,american,4.346938775510203
17330615,Mongo The Mongolian Fire Pit,216,columbus,"7830 - E Veterans Pkwy, Columbus, GA 31909",columbus,"asian, chinese",10,Dollar($),No,No,1,4.2,355,low,asian,4.428571428571429
17330638,The Black Cow,216,columbus,"115 A 12th St, Columbus, GA 31901",columbus,american,25,Dollar($),No,No,2,4.3,287,low,american,4.5102040816326525
17330628,Wood Stone,216,columbus,"5739 Whitesville Rd, Columbus, GA 31904",columbus,"italian, mediterranean, pizza",40,Dollar($),No,No,3,4.0,264,low,italian,4.26530612244898
17330546,Hunter's Pub,216,columbus,"11269 GA Hwy 219, Hamilton, GA 31811",hamilton,"american, seafood, steak",40,Dollar($),No,No,3,4.4,235,low,american,4.591836734693878
16643459,Consort Restaurant,37,consort,"4931 50th Street, Consort, AB T0C 1B0",consort,"chinese, canadian",25,Dollar($),No,No,2,3.0,6,low,chinese,3.4489795918367343
17334434,Thatcher's Barbeque and Grill,216,dalton,"1214 N Wall St, Calhoun, GA 30701",calhoun,"american, bbq, southern",25,Dollar($),No,No,2,3.7,38,low,american,4.020408163265306
17334348,Christian and Jake's Bistro,216,dalton,"555 Georgia Hwy 53, Calhoun, GA 30701",calhoun,"desserts, sandwich",10,Dollar($),No,No,1,4.4,122,low,desserts,4.591836734693878
17334213,Dub's High on the Hog,216,dalton,"349 S Wall St, Calhoun, GA 30701",calhoun,bbq,25,Dollar($),No,No,2,4.4,207,low,bbq,4.591836734693878
17334355,Sierra's Mexican Restaurant,216,dalton,"500 S. 3rd Avenue, Chatsworth, GA 30705",chatsworth,"mexican, tex-mex",10,Dollar($),No,No,1,3.9,66,low,mexican,4.183673469387754
17334212,Oakwood Cafe,216,dalton,"201 West Cuyler Street, Dalton, GA 30720",dalton,"bbq, breakfast, southern",10,Dollar($),No,No,1,4.9,249,low,bbq,5.0
17333797,Chili's Grill & Bar,216,dalton,"881 College Dr, Dalton, GA 30720",dalton,american,25,Dollar($),No,No,2,3.8,63,low,american,4.1020408163265305
17334217,Fuji Japanese Steakhouse,216,dalton,"1321 W Walnut Ave, Dalton, GA 30720",dalton,"japanese, sushi",40,Dollar($),No,No,3,3.8,145,low,japanese,4.1020408163265305
17334273,Las Palmas,216,dalton,"1331 W Walnut Ave, Dalton, GA 30720",dalton,mexican,10,Dollar($),No,No,1,3.8,83,low,mexican,4.1020408163265305
17334254,Tony's Italian Restaurant & Pizza,216,dalton,"933 Market St, Dalton, GA 30720",dalton,italian,25,Dollar($),No,No,2,3.7,116,low,italian,4.020408163265306
17333836,Filling Station,216,dalton,"316 N Hamilton St, Dalton, GA 30720",dalton,"american, burger",10,Dollar($),No,No,1,4.1,122,low,american,4.346938775510203
17334197,Five Guys Burgers and Fries,216,dalton,"1303 W. Walnut Ave., Dalton, GA 30720",dalton,fast food,10,Dollar($),No,No,1,4.1,142,low,fast food,4.346938775510203
17333882,Los Pablos,216,dalton,"1513 W Walnut Ave Ste 6, Dalton, GA 30720",dalton,mexican,10,Dollar($),No,No,1,4.1,114,low,mexican,4.346938775510203
17334211,Kobe Hibachi & Sushi,216,dalton,"2603 Battlefield Pkwy, Fort Oglethorpe, GA 30742",fort oglethorpe,"american, japanese, sushi",25,Dollar($),No,No,2,4.6,214,low,american,4.755102040816325
17334390,Soho Hibachi,216,dalton,"1014 Battlefield Parkway, Fort Oglethorpe, GA 30742",fort oglethorpe,japanese,10,Dollar($),No,No,1,4.3,116,low,japanese,4.5102040816326525
17334034,Thai Garden,216,dalton,"685 Battlefield Pkwy, Fort Oglethorpe, GA 30742",fort oglethorpe,thai,25,Dollar($),No,No,2,4.2,111,low,thai,4.428571428571429
17334414,Southern Bliss Bakery,216,dalton,"300 W Patton St., Lafayette, GA 30728",lafayette,"desserts, sandwich",10,Dollar($),No,No,1,3.7,25,low,desserts,4.020408163265306
17334082,Bailey's Bar-B-Que,216,dalton,"5540 Highway 41, Ringgold, GA 30736",ringgold,bbq,10,Dollar($),No,No,1,4.1,128,low,bbq,4.346938775510203
17334364,Farm To Fork,216,dalton,"118 Remco Shops Lane, Ringgold, GA 30736",ringgold,"american, diner, southern",10,Dollar($),No,No,1,4.3,244,low,american,4.5102040816326525
17334398,Home Plate Grill,216,dalton,"7807 Nashville St, Ringgold, GA 30736",ringgold,"american, bbq, southern",10,Dollar($),No,No,1,4.2,112,low,american,4.428571428571429
17334219,Pie Slingers Pizzeria,216,dalton,"56A Fieldstone Village Drive, Rock Spring, GA 30739",rock spring,"italian, pizza",10,Dollar($),No,No,1,4.1,144,low,italian,4.346938775510203
17335173,Olive Tree Cafe,216,davenport,"2513 53rd Avenue, Bettendorf, IA 52722",bettendorf,"indian, mediterranean, middle eastern",25,Dollar($),No,No,2,4.6,166,low,indian,4.755102040816325
17335195,"Red Ginger Sushi, Grill & Bar",216,davenport,"793 Middle Rd, Bettendorf, IA 52722",bettendorf,"sushi, teriyaki",40,Dollar($),No,No,3,4.5,208,low,sushi,4.673469387755102
17335225,Crust Stone Oven Pizza,216,davenport,"2561 E 53rd Ave, Bettendorf, IA 52722",bettendorf,"burger, pizza",25,Dollar($),No,No,2,3.9,136,low,burger,4.183673469387754
17335219,Jimmy's Pancake House,216,davenport,"2521 - 18th St., Bettendorf, IA 52722",bettendorf,"american, breakfast, greek",10,Dollar($),No,No,1,4.0,85,low,american,4.26530612244898
17334965,Trattoria Tiramisu,216,davenport,"1804 State St, Bettendorf, IA 52722",bettendorf,italian,25,Dollar($),No,No,2,4.1,117,low,italian,4.346938775510203
17335189,Prairie Grille at SteepleGate Inn,216,davenport,"100 W 76th St, Davenport, IA 52806",davenport,"american, breakfast",25,Dollar($),No,No,2,3.4,53,low,american,3.775510204081632
17335156,Tantra Asian Bistro,216,davenport,"589 East 53rd St, Davenport, IA 52807",davenport,asian,25,Dollar($),No,No,2,4.9,474,low,asian,5.0
17334717,Chick-fil-A,216,davenport,"320 W Kimberly Rd, Davenport, IA 52806",davenport,fast food,10,Dollar($),No,No,1,3.9,125,low,fast food,4.183673469387754
17334752,Duck City Bistro,216,davenport,"115 E 3rd St, Davenport, IA 52801",davenport,"american, french",70,Dollar($),No,No,4,3.7,201,low,american,4.020408163265306
18453427,Frick's Tap,216,davenport,"1402 W 3rd Street, IA 52802",davenport,"american, bar food, bbq",25,Dollar($),No,No,2,0.0,2,low,american,1.0
17793744,Los Agaves,216,davenport,"4882 Utica Ridge Rd, Davenport, IA 52807",davenport,mexican,25,Dollar($),No,No,2,0.0,3,low,mexican,1.0
17334679,Azteca,216,davenport,"4811 N Brady St Ste 3, Davenport, IA 52806",davenport,mexican,0,Dollar($),No,No,1,4.3,167,low,mexican,4.5102040816326525
17334718,China Cafe,216,davenport,"3018 E 53rd St, Davenport, IA 52807",davenport,chinese,25,Dollar($),No,No,2,4.0,112,low,chinese,4.26530612244898
17334763,Exotic Thai Restaurant,216,davenport,"2303 E 53rd St, Davenport, IA 52807",davenport,thai,25,Dollar($),No,No,2,4.1,256,low,thai,4.346938775510203
17335158,Front Street Brewery,216,davenport,"208 E River Dr, Davenport, IA 52801",davenport,american,10,Dollar($),No,No,1,4.3,123,low,american,4.5102040816326525
17334782,Granite City Food & Brewery,216,davenport,"5270 Utica Ridge Rd, Davenport, IA 52807",davenport,american,25,Dollar($),No,No,2,4.0,199,low,american,4.26530612244898
17334846,Los Agaves,216,davenport,"3852 N Brady St, Davenport, IA 52806",davenport,mexican,25,Dollar($),No,No,2,4.1,157,low,mexican,4.346938775510203
17334853,Machine Shed Restaurant,216,davenport,"7250 Northwest Blvd, Davenport, IA 52806",davenport,american,25,Dollar($),No,No,2,4.1,100,low,american,4.346938775510203
17335168,Osaka,216,davenport,"4901 Utica Ridge Rd, Davenport, IA 52807",davenport,"japanese, sushi",40,Dollar($),No,No,3,4.2,141,low,japanese,4.428571428571429
